SRK_pok,pokemon_name,type_1,type_2,height,weight,hit_points,attack,defense,total_stats,capture_rate,generation,base_happiness,base_experience,exp_type,evolves_from,mega_evolution,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
581,Swanna,Water,Flying,1.3,24.2,75,87,63,473,45,5,70,166,Medium Fast,Ducklett,False,False,False,False,False,False,False,0.5,20,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
582,Vanillite,Ice, ,0.4,5.7,36,50,50,305,255,5,70,61,Slow, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
583,Vanillish,Ice, ,1.1,41.0,51,65,65,395,120,5,70,138,Slow,Vanillite,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
584,Vanilluxe,Ice, ,1.3,57.5,71,95,85,535,45,5,70,241,Slow,Vanillish,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
585,Deerling,Normal,Grass,0.6,19.5,60,60,50,335,190,5,70,67,Medium Fast, ,False,False,False,True,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
586,Sawsbuck,Normal,Grass,1.9,92.5,80,100,70,475,75,5,70,166,Medium Fast,Deerling,False,False,False,True,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
587,Emolga,Electric,Flying,0.4,5.0,55,75,60,428,200,5,70,150,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
588,Karrablast,Bug, ,0.5,5.9,50,75,45,315,200,5,70,63,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
589,Escavalier,Bug,Steel,1.0,33.0,70,135,105,495,75,5,70,173,Medium Fast,Karrablast,False,False,False,False,False,False,False,0.5,15,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
590,Foongus,Grass,Poison,0.2,1.0,69,55,45,294,190,5,70,59,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
591,Amoonguss,Grass,Poison,0.6,10.5,114,85,70,464,75,5,70,162,Medium Fast,Foongus,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
592,Frillish,Water,Ghost,1.2,33.0,55,40,50,335,190,5,70,67,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
593,Jellicent,Water,Ghost,2.2,135.0,100,60,70,480,60,5,70,168,Medium Fast,Frillish,False,False,False,False,False,False,False,0.5,20,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
594,Alomomola,Water, ,1.2,31.6,165,75,80,470,75,5,70,165,Fast, ,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
595,Joltik,Bug,Electric,0.1,0.6,50,47,50,319,190,5,70,64,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
596,Galvantula,Bug,Electric,0.8,14.3,70,77,60,472,75,5,70,165,Medium Fast,Joltik,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
597,Ferroseed,Grass,Steel,0.6,18.8,44,50,91,305,255,5,70,61,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
598,Ferrothorn,Grass,Steel,1.0,110.0,74,94,131,489,90,5,70,171,Medium Fast,Ferroseed,False,False,False,False,False,False,False,0.5,20,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
599,Klink,Steel, ,0.3,21.0,40,55,70,300,130,5,70,60,Medium Slow, ,False,False,False,False,False,False,True,0.0,20,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
600,Klang,Steel, ,0.6,51.0,60,80,95,440,60,5,70,154,Medium Slow,Klink,False,False,False,False,False,False,True,0.0,20,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
601,Klinklang,Steel, ,0.6,81.0,60,100,115,520,30,5,70,234,Medium Slow,Klang,False,False,False,False,False,False,True,0.0,20,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
602,Tynamo,Electric, ,0.2,0.3,35,55,40,275,190,5,70,55,Slow, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
603,Eelektrik,Electric, ,1.2,22.0,65,85,70,405,60,5,70,142,Slow,Tynamo,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
604,Eelektross,Electric, ,2.1,80.5,85,115,80,515,30,5,70,232,Slow,Eelektrik,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
605,Elgyem,Psychic, ,0.5,9.0,55,55,55,335,255,5,70,67,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
606,Beheeyem,Psychic, ,1.0,34.5,75,75,75,485,90,5,70,170,Medium Fast,Elgyem,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
607,Litwick,Ghost,Fire,0.3,3.1,50,30,55,275,190,5,70,55,Medium Slow, ,False,False,False,False,False,False,False,0.5,20,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
608,Lampent,Ghost,Fire,0.6,13.0,60,40,60,370,90,5,70,130,Medium Slow,Litwick,False,False,False,False,False,False,False,0.5,20,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
609,Chandelure,Ghost,Fire,1.0,34.3,60,55,90,520,45,5,70,234,Medium Slow,Lampent,False,False,False,False,False,False,False,0.5,20,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
610,Axew,Dragon, ,0.6,18.0,46,87,60,320,75,5,35,64,Slow, ,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
611,Fraxure,Dragon, ,1.0,36.0,66,117,70,410,60,5,35,144,Slow,Axew,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
612,Haxorus,Dragon, ,1.8,105.5,76,147,90,540,45,5,35,243,Slow,Fraxure,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
613,Cubchoo,Ice, ,0.5,8.5,55,70,40,305,120,5,70,61,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
614,Beartic,Ice, ,2.6,260.0,95,130,80,505,60,5,70,177,Medium Fast,Cubchoo,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
615,Cryogonal,Ice, ,1.1,148.0,80,50,50,515,25,5,70,180,Medium Fast, ,False,False,False,False,False,False,True,0.0,25,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
616,Shelmet,Bug, ,0.4,7.7,50,40,85,305,200,5,70,61,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
617,Accelgor,Bug, ,0.8,25.3,80,70,40,495,75,5,70,173,Medium Fast,Shelmet,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
618,Galarian Stunfisk,Ground,Steel,0.7,20.5,109,81,99,471,75,8,70,165,Medium Fast, ,False,False,True,False,False,False,False,0.5,20,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
619,Mienfoo,Fighting, ,0.9,20.0,45,85,50,350,180,5,70,70,Medium Slow, ,False,False,False,False,False,False,False,0.5,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
620,Mienshao,Fighting, ,1.4,35.5,65,125,60,510,45,5,70,179,Medium Slow,Mienfoo,False,False,False,False,False,False,False,0.5,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
621,Druddigon,Dragon, ,1.6,139.0,77,120,90,485,45,5,70,170,Medium Fast, ,False,False,False,False,False,False,False,0.5,30,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
622,Golett,Ground,Ghost,1.0,92.0,59,74,50,303,190,5,70,61,Medium Fast, ,False,False,False,False,False,False,True,0.0,25,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
623,Golurk,Ground,Ghost,2.8,330.0,89,124,80,483,90,5,70,169,Medium Fast,Golett,False,False,False,False,False,False,True,0.0,25,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
624,Pawniard,Dark,Steel,0.5,10.2,45,85,70,340,120,5,35,68,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
625,Bisharp,Dark,Steel,1.6,70.0,65,125,100,490,45,5,35,172,Medium Fast,Pawniard,False,False,False,False,False,False,False,0.5,20,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
626,Bouffalant,Normal, ,1.6,94.6,95,110,95,490,45,5,70,172,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
627,Rufflet,Normal,Flying,0.5,10.5,70,83,50,350,190,5,70,70,Slow, ,False,False,False,False,False,False,False,0.0,20,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
628,Braviary,Normal,Flying,1.5,41.0,100,123,75,510,60,5,70,179,Slow,Rufflet,False,False,False,False,False,False,False,0.0,20,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
629,Vullaby,Dark,Flying,0.5,9.0,70,55,75,370,190,5,35,74,Slow, ,False,False,False,False,False,False,False,1.0,20,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
630,Mandibuzz,Dark,Flying,1.2,39.5,110,65,105,510,60,5,35,179,Slow,Vullaby,False,False,False,False,False,False,False,1.0,20,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
631,Heatmor,Fire, ,1.4,58.0,85,97,66,484,90,5,70,169,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
632,Durant,Bug,Steel,0.3,33.0,58,109,112,484,90,5,70,169,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
633,Deino,Dark,Dragon,0.8,17.3,52,65,50,300,45,5,35,60,Slow, ,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
634,Zweilous,Dark,Dragon,1.4,50.0,72,85,70,420,45,5,35,147,Slow,Deino,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
635,Hydreigon,Dark,Dragon,1.8,160.0,92,105,90,600,45,5,35,270,Slow,Zweilous,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
636,Larvesta,Bug,Fire,1.1,28.8,55,85,55,360,45,5,70,72,Slow, ,False,False,False,False,False,False,False,0.5,40,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
637,Volcarona,Bug,Fire,1.6,46.0,85,60,65,550,15,5,70,248,Slow,Larvesta,False,False,False,False,False,False,False,0.5,40,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
638,Cobalion,Steel,Fighting,2.1,250.0,91,90,129,580,3,5,35,261,Slow, ,False,False,False,False,True,False,True,0.0,80,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
639,Terrakion,Rock,Fighting,1.9,260.0,91,129,90,580,3,5,35,261,Slow, ,False,False,False,False,True,False,True,0.0,80,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0
640,Virizion,Grass,Fighting,2.0,200.0,91,90,72,580,3,5,35,261,Slow, ,False,False,False,False,True,False,True,0.0,80,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
641,Tornadus Incarnate,Flying, ,1.5,63.0,79,115,70,580,3,5,90,261,Slow, ,False,False,False,True,True,False,False,0.0,120,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
642,Thundurus Incarnate,Electric,Flying,1.5,61.0,79,115,70,580,3,5,90,261,Slow, ,False,False,False,True,True,False,False,0.0,120,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
643,Reshiram,Dragon,Fire,3.2,330.0,100,120,100,680,3,5,0,306,Slow, ,False,False,False,False,True,False,True,0.0,120,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
644,Zekrom,Dragon,Electric,2.9,345.0,100,150,120,680,3,5,0,306,Slow, ,False,False,False,False,True,False,True,0.0,120,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
645,Landorus Incarnate,Ground,Flying,1.5,68.0,89,125,90,600,3,5,90,270,Slow, ,False,False,False,True,True,False,False,0.0,120,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
646,Black Kyurem,Dragon,Ice,3.3,325.0,125,170,100,700,3,5,0,315,Slow, ,False,False,False,True,True,False,True,0.0,120,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
647,Keldeo Ordinary,Water,Fighting,1.4,48.5,91,72,90,580,3,5,35,261,Slow, ,False,False,False,True,False,True,True,0.0,80,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
648,Meloetta Aria,Normal,Psychic,0.6,6.5,100,77,77,600,3,5,100,270,Slow, ,False,False,False,True,False,True,True,0.0,120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
649,Genesect,Bug,Steel,1.5,82.5,71,120,95,600,3,5,0,270,Slow, ,False,False,False,True,False,True,True,0.0,120,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
650,Chespin,Grass, ,0.4,9.0,56,61,65,313,45,6,70,63,Medium Slow, ,False,False,False,False,False,False,False,0.125,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
651,Quilladin,Grass, ,0.7,29.0,61,78,95,405,45,6,70,142,Medium Slow,Chespin,False,False,False,False,False,False,False,0.125,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
652,Chesnaught,Grass,Fighting,1.6,90.0,88,107,122,530,45,6,70,239,Medium Slow,Quilladin,False,False,False,False,False,False,False,0.125,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
653,Fennekin,Fire, ,0.4,9.4,40,45,40,307,45,6,70,61,Medium Slow, ,False,False,False,False,False,False,False,0.125,20,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
654,Braixen,Fire, ,1.0,14.5,59,59,58,409,45,6,70,143,Medium Slow,Fennekin,False,False,False,False,False,False,False,0.125,20,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
655,Delphox,Fire,Psychic,1.5,39.0,75,69,72,534,45,6,70,240,Medium Slow,Braixen,False,False,False,False,False,False,False,0.125,20,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
656,Froakie,Water, ,0.3,7.0,41,56,40,314,45,6,70,63,Medium Slow, ,False,False,False,False,False,False,False,0.125,20,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
657,Frogadier,Water, ,0.6,10.9,54,63,52,405,45,6,70,142,Medium Slow,Froakie,False,False,False,False,False,False,False,0.125,20,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
658,Greninja,Water,Dark,1.5,40.0,72,95,67,530,45,6,70,239,Medium Slow,Frogadier,False,False,False,False,False,False,False,0.125,20,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
659,Bunnelby,Normal, ,0.4,5.0,38,36,38,237,255,6,70,47,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
660,Diggersby,Normal,Ground,1.0,42.4,85,56,77,423,127,6,70,148,Medium Fast,Bunnelby,False,False,False,False,False,False,False,0.5,15,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
661,Fletchling,Normal,Flying,0.3,1.7,45,50,43,278,255,6,70,56,Medium Slow, ,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
662,Fletchinder,Fire,Flying,0.7,16.0,62,73,55,382,120,6,70,134,Medium Slow,Fletchling,False,False,False,False,False,False,False,0.5,15,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
663,Talonflame,Fire,Flying,1.2,24.5,78,81,71,499,45,6,70,175,Medium Slow,Fletchinder,False,False,False,False,False,False,False,0.5,15,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
664,Scatterbug,Bug, ,0.3,2.5,38,35,40,200,255,6,70,40,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
665,Spewpa,Bug, ,0.3,8.4,45,22,60,213,120,6,70,75,Medium Fast,Scatterbug,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
666,Vivillon,Bug,Flying,1.2,17.0,80,52,50,411,45,6,70,185,Medium Fast,Spewpa,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
667,Litleo,Fire,Normal,0.6,13.5,62,50,58,369,220,6,70,74,Medium Slow, ,False,False,False,False,False,False,False,0.875,20,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
668,Pyroar,Fire,Normal,1.5,81.5,86,68,72,507,65,6,70,177,Medium Slow,Litleo,False,False,False,False,False,False,False,0.875,20,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
669,Flabebe,Fairy, ,0.1,0.1,44,38,39,303,225,6,70,61,Medium Fast, ,False,False,False,False,False,False,False,1.0,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
670,Floette,Fairy, ,0.2,0.9,54,45,47,371,120,6,70,130,Medium Fast,Flabebe,False,False,False,False,False,False,False,1.0,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
671,Florges,Fairy, ,1.1,10.0,78,65,68,552,45,6,70,248,Medium Fast,Floette,False,False,False,False,False,False,False,1.0,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
672,Skiddo,Grass, ,0.9,31.0,66,65,48,350,200,6,70,70,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
673,Gogoat,Grass, ,1.7,91.0,123,100,62,531,45,6,70,186,Medium Fast,Skiddo,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
674,Pancham,Fighting, ,0.6,8.0,67,82,62,348,220,6,70,70,Medium Fast, ,False,False,False,False,False,False,False,0.5,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
675,Pangoro,Fighting,Dark,2.1,136.0,95,124,78,495,65,6,70,173,Medium Fast,Pancham,False,False,False,False,False,False,False,0.5,25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
676,Furfrou,Normal, ,1.2,28.0,75,80,60,472,160,6,70,165,Medium Fast, ,False,False,False,True,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
677,Espurr,Psychic, ,0.3,3.5,62,48,54,355,190,6,70,71,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
